,Unnamed: 0,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,age,gender,marital_status,department_D00-AD,department_D00-ENG,department_D00-FN,department_D00-IT,department_D00-MN,department_D00-MT,department_D00-PD,department_D00-PR,department_D00-SP,department_D00-SS
3836,4227,272.0,0.0,0.749823,3,0.0,3,0.571097,0,8.0,24,0,0,0,0,0,0,1,0,0,0,0,0
3837,4229,165.0,0.0,0.791639,3,0.0,2,0.869483,0,4.0,23,0,0,0,0,0,0,0,1,0,0,0,0
3838,4230,143.0,0.0,0.776199,5,0.0,2,0.538104,0,5.0,37,1,1,0,0,0,0,0,0,0,0,1,0
3839,4231,216.0,1.0,0.513128,6,0.0,2,0.828955,0,6.0,50,0,1,0,0,0,0,0,0,0,0,0,1
3840,4232,253.0,0.0,1.0,3,0.0,2,1.0,0,4.0,23,1,0,0,0,0,0,0,0,0,0,0,1
3841,4233,188.0,0.0,0.447528,2,0.0,1,0.315963,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,1
3842,4234,215.0,0.0,0.563165,3,0.0,2,0.985461,0,3.0,25,0,0,0,0,0,0,0,0,0,0,0,1
3843,4235,156.0,0.0,0.644015,5,0.0,2,0.914252,0,3.0,32,1,1,0,1,0,0,0,0,0,0,0,0
3844,4236,191.0,0.0,0.630316,5,0.0,2,0.538344,0,4.0,51,0,1,0,0,0,0,0,0,0,0,0,1
3845,4237,167.0,0.0,1.0,4,0.0,3,0.849789,0,3.0,32,0,1,0,0,0,0,0,0,0,0,1,0
3846,4238,187.0,0.0,0.805142,5,0.0,1,0.967529,0,3.0,46,0,1,0,0,0,0,0,1,0,0,0,0
3847,4239,127.0,0.0,0.406871,2,0.0,1,0.355487,1,3.0,28,0,0,0,0,1,0,0,0,0,0,0,0
3848,4241,140.0,0.0,0.89475,5,0.0,3,0.900289,0,3.0,33,1,1,1,0,0,0,0,0,0,0,0,0
3849,4242,234.0,0.0,0.632197,5,0.0,1,0.823402,0,2.0,40,1,1,0,0,0,1,0,0,0,0,0,0
3850,4243,139.0,0.0,0.747448,5,0.0,2,0.921169,0,2.0,36,0,1,0,0,0,1,0,0,0,0,0,0
3851,4244,211.0,1.0,0.803517,5,0.0,1,0.640724,0,3.0,46,0,1,0,0,0,0,0,1,0,0,0,0
3852,4245,237.0,0.0,0.692247,4,0.0,1,0.707953,0,3.0,46,0,1,0,1,0,0,0,0,0,0,0,0
3853,4246,238.0,0.0,0.441078,2,0.0,1,0.939925,0,3.0,27,0,0,0,0,1,0,0,0,0,0,0,0
3854,4247,130.0,0.0,0.529985,2,0.0,1,0.422537,1,3.0,29,0,0,0,0,0,1,0,0,0,0,0,0
3855,4248,246.0,1.0,0.548002,5,0.0,2,0.463588,0,3.0,43,1,1,0,0,0,0,0,0,0,0,0,1
3856,4249,274.0,0.0,0.752973,3,0.0,2,0.656468,0,3.0,23,1,0,0,0,0,0,0,0,0,0,1,0
3857,4250,137.0,1.0,0.673551,2,0.0,1,0.437135,0,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
3858,4251,237.0,0.0,0.797788,5,0.0,3,0.54425,0,3.0,36,0,1,0,0,0,1,0,0,0,0,0,0
3859,4252,149.0,0.0,0.917584,3,0.0,1,0.764873,0,2.0,28,0,0,0,0,0,0,0,0,0,0,1,0
3860,4253,125.0,0.0,0.361304,5,0.0,1,0.69943,0,4.0,51,0,1,0,0,0,0,0,0,0,0,0,1
3861,4254,160.0,0.0,0.70729,3,0.0,2,0.817072,0,2.0,23,1,0,0,0,0,1,0,0,0,0,0,0
3862,4255,268.0,0.0,0.620257,4,0.0,1,0.80875,0,3.0,52,0,1,0,0,0,0,0,0,0,0,0,1
3863,4256,194.0,1.0,0.729201,5,0.0,2,1.0,0,7.0,51,0,1,0,0,0,0,0,0,0,0,0,1
3864,4257,197.0,0.0,0.729322,3,0.0,1,0.457666,0,2.0,27,0,0,0,1,0,0,0,0,0,0,0,0
3865,4258,286.0,1.0,0.662342,4,0.0,1,0.60551,0,5.0,46,1,1,0,0,0,0,0,0,0,1,0,0
3866,4259,183.0,1.0,0.537446,3,0.0,1,0.992353,0,2.0,22,1,0,0,0,0,0,0,0,0,0,0,1
3867,4260,266.0,0.0,0.833031,4,0.0,1,0.322204,0,4.0,44,0,1,1,0,0,0,0,0,0,0,0,0
3868,4261,144.0,1.0,0.565334,3,0.0,2,0.616125,0,4.0,26,0,0,0,0,0,0,0,0,0,0,0,1
3869,4263,215.0,0.0,0.897595,3,0.0,2,0.571997,0,2.0,27,0,0,1,0,0,0,0,0,0,0,0,0
3870,4264,144.0,0.0,0.592947,3,0.0,1,0.62135,0,3.0,27,0,0,0,0,0,0,1,0,0,0,0,0
3871,4265,249.0,0.0,0.657027,5,0.0,3,0.215644,0,5.0,46,0,1,0,0,0,0,0,0,0,0,1,0
3872,4266,110.0,1.0,0.416494,6,0.0,1,0.232605,0,4.0,30,0,1,0,0,0,0,0,1,0,0,0,0
3873,4267,258.0,0.0,0.637543,3,0.0,1,0.606507,0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,1
3874,4268,173.0,0.0,0.69419,4,0.0,2,0.981824,0,2.0,50,0,1,0,0,0,0,0,0,0,0,1,0
3875,4269,248.0,0.0,0.525023,4,0.0,1,0.802385,0,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
3876,4270,173.0,0.0,0.467431,6,0.0,2,0.33751,0,7.0,42,0,1,0,0,0,0,0,0,0,0,0,1
3877,4271,248.0,0.0,0.931487,4,0.0,1,0.988429,0,2.0,26,0,0,0,0,0,0,0,0,0,0,0,1
3878,4272,205.0,0.0,0.981039,3,0.0,1,0.667384,0,4.0,22,1,0,0,0,1,0,0,0,0,0,0,0
3879,4273,206.0,0.0,0.636471,5,0.0,2,0.714814,0,2.0,35,0,1,0,0,0,0,0,0,0,0,1,0
3880,4274,173.0,0.0,0.842199,3,0.0,1,0.925608,0,3.0,23,1,0,0,0,0,0,0,1,0,0,0,0
3881,4275,200.0,0.0,0.87427,4,0.0,1,0.501803,0,3.0,49,0,1,0,0,0,0,0,1,0,0,0,0
3882,4276,274.0,0.0,0.514696,4,0.0,1,0.840257,0,2.0,34,0,1,0,0,0,0,1,0,0,0,0,0
3883,4277,146.0,0.0,0.574844,4,1.0,2,0.655462,0,4.0,45,0,1,0,0,0,0,0,1,0,0,0,0
3884,4278,250.0,0.0,0.786365,4,0.0,2,0.782796,0,2.0,42,0,1,0,0,0,0,1,0,0,0,0,0
3885,4279,144.0,0.0,0.997379,4,0.0,1,0.200547,0,5.0,42,0,1,0,0,0,0,0,1,0,0,0,0
3886,4280,265.0,0.0,0.773747,3,0.0,1,0.553611,0,6.0,28,0,0,0,0,0,0,0,0,0,1,0,0
3887,4281,269.0,0.0,0.943192,3,0.0,2,0.630911,0,8.0,24,1,0,0,0,0,0,0,0,0,0,1,0
3888,4282,145.0,0.0,1.0,4,0.0,2,0.891079,0,3.0,44,0,1,0,0,1,0,0,0,0,0,0,0
3889,4283,281.0,0.0,0.579585,3,0.0,3,0.623915,0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,1
3890,4284,170.0,0.0,0.95448,4,0.0,1,0.812442,0,3.0,37,1,1,0,0,0,0,0,0,0,0,0,0
3891,4285,185.0,0.0,0.504793,3,0.0,1,0.652343,0,2.0,23,0,0,0,1,0,0,0,0,0,0,0,0
3892,4286,200.0,0.0,0.642766,3,0.0,1,0.553419,0,3.0,29,0,0,0,0,0,0,0,0,0,0,0,1
3893,4288,258.0,0.0,0.661329,4,0.0,2,0.881867,0,3.0,45,0,1,0,0,0,0,0,0,0,0,0,1
3894,4289,261.0,0.0,0.898188,4,0.0,2,0.802814,0,2.0,23,0,0,0,0,0,0,0,0,0,0,1,0
3895,4290,160.0,1.0,0.523097,2,1.0,1,0.497947,1,3.0,23,0,0,0,0,0,0,0,0,0,0,0,1
3896,4291,218.0,0.0,0.878385,6,0.0,1,0.205675,0,3.0,50,1,1,0,0,0,0,0,0,0,0,1,0
3897,4292,281.0,0.0,0.569194,4,0.0,2,0.28636,0,7.0,24,1,0,0,0,0,0,0,0,0,0,0,1
3898,4293,181.0,0.0,0.734964,3,0.0,2,1.0,0,2.0,26,0,0,0,0,0,0,0,0,0,0,1,0
3899,4294,230.0,0.0,0.979586,5,0.0,2,0.79558,1,5.0,46,1,1,0,0,0,1,0,0,0,0,0,0
3900,4295,108.0,0.0,0.486296,4,0.0,1,0.853746,0,3.0,34,0,1,0,1,0,0,0,0,0,0,0,0
3901,4296,221.0,0.0,1.0,5,0.0,1,0.766439,1,5.0,30,0,1,0,0,0,0,0,0,1,0,0,0
3902,4297,221.0,0.0,0.702622,4,0.0,1,0.706016,0,3.0,41,0,1,0,1,0,0,0,0,0,0,0,0
3903,4298,217.0,0.0,0.714476,4,0.0,2,0.886432,0,3.0,33,1,1,0,0,0,0,0,0,0,0,0,1
3904,4299,156.0,0.0,0.406549,4,0.0,3,0.402811,0,7.0,33,0,1,0,0,0,0,0,0,1,0,0,0
3905,4300,203.0,0.0,0.872623,3,0.0,3,0.889926,0,3.0,23,0,0,0,0,1,0,0,0,0,0,0,0
3906,4301,144.0,1.0,0.688431,3,0.0,3,0.644715,0,10.0,28,0,0,0,0,0,0,0,0,0,0,1,0
3907,4302,246.0,1.0,0.824487,5,0.0,2,0.908883,1,5.0,40,0,1,0,0,0,0,0,0,0,0,0,1
3908,4303,185.0,1.0,0.955245,4,0.0,1,0.644698,0,3.0,40,0,1,0,0,0,0,0,0,1,0,0,0
3909,4304,149.0,0.0,0.956753,5,0.0,1,0.678397,0,3.0,47,0,1,0,0,0,1,0,0,0,0,0,0
3910,4305,281.0,1.0,0.694573,5,0.0,2,0.191346,0,4.0,53,0,1,0,0,1,0,0,0,0,0,0,0
3911,4306,271.0,0.0,0.661188,4,0.0,1,0.564628,0,4.0,37,0,1,0,1,0,0,0,0,0,0,0,0
3912,4307,268.0,0.0,0.780091,4,0.0,1,0.977828,0,4.0,44,0,1,0,0,0,0,0,0,0,0,0,1
3913,4308,200.0,0.0,0.927476,4,0.0,2,0.778189,0,3.0,47,0,1,0,0,0,0,0,0,0,0,0,1
3914,4309,205.0,1.0,0.602048,6,0.0,1,0.238335,0,5.0,37,1,1,0,1,0,0,0,0,0,0,0,0
3915,4310,195.0,0.0,0.679584,3,0.0,1,0.649316,0,2.0,25,0,0,0,0,0,0,0,0,0,0,0,1
3916,4311,262.0,0.0,0.857313,6,0.0,3,0.433408,0,6.0,43,1,1,0,0,0,0,0,0,0,0,0,1
3917,4312,202.0,1.0,0.776165,5,0.0,1,0.774999,0,3.0,30,1,1,0,0,0,1,0,0,0,0,0,0
3918,4313,193.0,0.0,0.718016,3,0.0,1,0.961387,0,2.0,25,0,0,0,0,0,1,0,0,0,0,0,0
3919,4314,267.0,1.0,0.923405,6,0.0,1,0.112111,1,4.0,55,0,1,0,0,0,0,0,0,0,0,1,0
3920,4315,214.0,0.0,0.521915,4,1.0,2,0.69505,0,3.0,33,1,1,0,0,0,0,1,0,0,0,0,0
3921,4316,265.0,0.0,0.645751,3,0.0,1,0.655688,0,4.0,23,1,0,0,0,0,0,0,0,0,0,0,1
3922,4317,221.0,0.0,0.687655,4,0.0,2,0.545392,0,3.0,52,0,1,0,0,1,0,0,0,0,0,0,0
3923,4318,198.0,0.0,0.732182,5,0.0,1,0.656498,0,3.0,49,1,1,0,0,0,0,0,0,0,0,0,1
3924,4319,217.0,1.0,0.868632,6,1.0,2,0.629002,0,4.0,28,1,1,0,0,0,1,0,0,0,0,0,0
3925,4321,166.0,0.0,0.751252,4,0.0,2,0.949778,0,3.0,45,1,1,0,0,0,0,0,0,1,0,0,0
3926,4322,261.0,0.0,0.892055,3,0.0,1,0.886763,0,4.0,25,1,0,0,0,0,0,0,0,0,0,0,1
3927,4323,254.0,1.0,0.772467,3,0.0,2,0.694833,0,4.0,24,0,0,0,0,0,0,0,1,0,0,0,0
3928,4324,209.0,0.0,0.593666,4,1.0,2,0.737841,0,3.0,53,0,1,0,0,0,0,0,0,0,0,0,1
3929,4325,210.0,0.0,0.550937,4,0.0,1,0.688521,0,3.0,34,0,1,0,0,0,0,0,0,0,0,1,0
3930,4326,264.0,0.0,0.960252,4,0.0,1,0.87982,0,4.0,29,0,0,0,1,0,0,0,0,0,0,0,0
3931,4327,241.0,0.0,1.0,3,0.0,2,0.992059,0,3.0,29,0,0,0,0,0,1,0,0,0,0,0,0
3932,4328,106.0,0.0,0.492431,6,0.0,3,0.490509,0,6.0,38,1,1,0,0,0,0,1,0,0,0,0,0
3933,4329,208.0,0.0,0.9497,4,0.0,2,1.0,0,3.0,42,1,1,0,0,0,0,1,0,0,0,0,0
3934,4331,251.0,0.0,0.562231,3,0.0,2,0.536983,0,3.0,29,0,0,0,0,0,0,0,0,0,0,1,0
3935,4332,181.0,0.0,0.715062,3,0.0,2,0.441095,0,3.0,25,1,0,0,0,1,0,0,0,0,0,0,0
3936,4333,234.0,1.0,0.700425,3,0.0,2,0.797732,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,1
3937,4334,148.0,0.0,0.550835,2,0.0,3,0.432604,1,3.0,22,0,0,0,0,0,0,0,1,0,0,0,0
3938,4335,146.0,1.0,0.358996,3,0.0,1,0.623106,0,4.0,23,0,0,0,1,0,0,0,0,0,0,0,0
3939,4336,173.0,0.0,0.924751,3,0.0,1,0.486923,0,2.0,22,1,0,0,0,0,0,1,0,0,0,0,0
3940,4337,209.0,0.0,0.695832,5,0.0,2,0.171035,0,4.0,43,1,1,0,0,0,0,0,0,0,0,0,1
3941,4338,147.0,0.0,0.445391,4,0.0,2,0.810305,0,2.0,40,0,1,0,0,0,0,0,0,1,0,0,0
3942,4339,273.0,0.0,0.72281,3,0.0,2,0.764801,0,3.0,23,0,0,0,0,0,0,0,1,0,0,0,0
3943,4340,271.0,0.0,0.559476,5,0.0,2,0.650688,0,3.0,26,1,1,0,1,0,0,0,0,0,0,0,0
3944,4341,198.0,0.0,0.906985,3,0.0,2,0.955994,0,3.0,29,0,0,0,0,0,0,0,0,0,0,0,1
3945,4342,215.0,0.0,0.584881,3,0.0,2,0.823119,0,3.0,23,0,0,0,0,0,1,0,0,0,0,0,0
3946,4343,246.0,0.0,0.89979,4,0.0,1,0.794377,1,6.0,33,0,1,0,0,0,0,0,0,0,0,0,0
3947,4344,207.0,0.0,0.593421,4,0.0,1,0.691597,0,3.0,43,1,1,0,0,0,0,0,0,0,0,0,1
3948,4345,175.0,0.0,0.723054,5,0.0,1,0.736355,0,4.0,47,1,1,0,0,0,1,0,0,0,0,0,0
3949,4346,116.0,0.0,0.536653,4,0.0,2,0.132209,0,3.0,37,0,1,0,0,0,0,0,0,0,0,0,1
3950,4347,199.0,1.0,0.376777,5,0.0,3,0.783144,0,4.0,46,0,1,0,0,0,0,0,0,0,0,1,0
3951,4348,117.0,0.0,0.466025,4,1.0,2,0.297046,0,10.0,25,0,0,0,0,0,0,0,1,0,0,0,0
3952,4349,213.0,0.0,0.856517,4,0.0,1,0.860276,0,3.0,49,0,1,0,0,0,0,0,0,0,0,1,0
3953,4350,192.0,0.0,0.705281,3,0.0,2,0.917885,0,3.0,22,0,0,0,0,1,0,0,0,0,0,0,0
3954,4351,198.0,0.0,0.952331,5,0.0,3,0.646374,0,2.0,43,0,1,0,1,0,0,0,0,0,0,0,0
3955,4352,176.0,0.0,0.471184,5,0.0,3,0.803975,0,3.0,31,1,1,0,0,0,0,0,0,0,0,1,0
3956,4353,131.0,0.0,0.589584,4,0.0,1,0.975071,0,5.0,46,1,1,0,0,0,0,0,0,0,0,1,0
3957,4354,220.0,1.0,0.940621,4,1.0,2,0.647586,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,1
3958,4355,263.0,0.0,0.572818,3,0.0,1,0.796327,0,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
3959,4356,253.0,0.0,0.966989,5,0.0,2,0.925533,0,2.0,48,1,1,0,1,0,0,0,0,0,0,0,0
3960,4357,157.0,0.0,0.58994,3,0.0,2,0.546338,0,3.0,24,1,0,0,0,0,1,0,0,0,0,0,0
3961,4358,206.0,1.0,0.773063,4,0.0,1,0.955134,0,4.0,32,0,1,0,0,0,1,0,0,0,0,0,0
3962,4359,218.0,1.0,0.552724,4,0.0,1,0.255309,0,3.0,39,0,1,0,0,0,0,0,0,0,0,0,1
3963,4360,144.0,0.0,0.776497,4,0.0,1,0.960773,0,2.0,34,0,1,0,1,0,0,0,0,0,0,0,0
3964,4361,108.0,0.0,0.749383,4,0.0,2,0.275907,0,10.0,26,0,0,0,0,0,0,0,0,0,0,0,1
3965,4364,218.0,1.0,0.608816,5,0.0,2,0.14584,0,4.0,53,1,1,0,0,0,0,0,0,0,0,1,0
3966,4365,234.0,0.0,0.548461,2,0.0,1,0.955821,0,2.0,26,0,0,0,0,0,1,0,0,0,0,0,0
3967,4368,230.0,0.0,0.852344,5,0.0,2,0.566219,0,4.0,48,0,1,0,1,0,0,0,0,0,0,0,0
3968,4369,237.0,0.0,0.952934,4,0.0,2,0.1643,0,5.0,22,1,0,0,0,0,1,0,0,0,0,0,0
3969,4371,214.0,0.0,0.891252,5,0.0,1,0.639313,0,2.0,50,0,1,0,0,0,0,0,1,0,0,0,0
3970,4372,156.0,0.0,0.548443,3,0.0,1,0.510433,0,3.0,29,0,0,0,0,0,0,1,0,0,0,0,0
3971,4373,154.0,0.0,0.539181,2,0.0,1,0.459483,1,3.0,23,0,0,0,0,0,0,0,0,0,0,1,0
3972,4374,144.0,0.0,0.818732,3,0.0,2,0.734638,0,2.0,24,1,0,0,0,1,0,0,0,0,0,0,0
3973,4375,184.0,0.0,0.700965,4,0.0,3,0.684734,0,3.0,50,0,1,0,0,0,0,1,0,0,0,0,0
3974,4376,198.0,0.0,0.884599,5,0.0,1,0.458521,0,4.0,46,0,1,0,1,0,0,0,0,0,0,0,0
3975,4377,106.0,0.0,0.493262,6,0.0,3,0.594572,0,6.0,40,1,1,0,0,0,0,1,0,0,0,0,0
3976,4378,134.0,0.0,0.40474,3,0.0,2,0.536641,0,3.0,28,0,0,0,0,0,0,0,0,1,0,0,0
3977,4379,165.0,0.0,0.682771,3,0.0,2,0.405139,0,3.0,25,0,0,0,0,0,0,0,0,0,0,0,1
3978,4381,184.0,0.0,0.972269,2,0.0,2,0.336019,0,5.0,24,0,0,0,0,0,0,0,0,0,0,0,0
3979,4382,172.0,0.0,0.720842,4,0.0,2,0.775413,0,3.0,40,1,1,0,0,0,1,0,0,0,0,0,0
3980,4383,172.0,1.0,0.757099,5,0.0,3,0.688039,0,2.0,45,0,1,0,0,0,0,0,0,0,0,1,0
3981,4384,148.0,0.0,0.912357,4,0.0,1,0.708414,0,2.0,35,1,1,0,0,0,0,0,0,0,0,0,1
3982,4385,121.0,0.0,0.450882,3,0.0,2,0.443377,0,3.0,25,1,0,0,1,0,0,0,0,0,0,0,0
3983,4386,279.0,0.0,0.760292,5,0.0,1,0.547227,0,4.0,50,0,1,0,0,0,0,0,0,0,0,0,1
3984,4387,275.0,0.0,0.749198,4,0.0,2,0.576897,1,6.0,39,0,1,0,1,0,0,0,0,0,0,0,0
3985,4388,240.0,0.0,0.731444,6,0.0,1,0.8474,0,4.0,44,0,1,0,0,0,1,0,0,0,0,0,0
3986,4390,173.0,0.0,0.90985,4,0.0,1,0.713828,0,4.0,40,0,1,0,0,0,0,0,0,0,0,1,0
3987,4391,219.0,0.0,0.632765,3,0.0,1,0.654449,0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
3988,4392,164.0,1.0,0.52705,4,0.0,1,0.702374,0,2.0,31,0,1,0,0,0,0,1,0,0,0,0,0
3989,4393,240.0,0.0,0.729904,3,0.0,1,0.596792,0,3.0,23,1,0,0,0,0,1,0,0,0,0,0,0
3990,4394,192.0,0.0,0.49909,4,0.0,2,0.538771,0,4.0,28,1,1,0,0,0,1,0,0,0,0,0,0
3991,4395,188.0,0.0,0.557248,3,0.0,2,1.0,0,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
3992,4396,157.0,0.0,0.736184,4,0.0,2,0.859192,0,2.0,37,1,1,1,0,0,0,0,0,0,0,0,0
3993,4397,138.0,0.0,0.742641,4,0.0,2,0.907829,0,2.0,53,0,1,0,1,0,0,0,0,0,0,0,0
3994,4398,197.0,0.0,0.960157,3,0.0,2,0.767949,0,3.0,24,1,0,0,0,0,1,0,0,0,0,0,0
3995,4399,196.0,0.0,0.934936,5,0.0,2,0.531415,0,2.0,38,0,1,0,0,0,0,0,0,0,0,1,0
3996,4400,135.0,0.0,0.720715,3,0.0,2,0.701573,0,2.0,26,0,0,0,0,0,0,0,0,0,0,1,0
3997,4401,96.0,0.0,0.642785,5,0.0,2,0.81222,0,4.0,38,1,1,0,0,0,0,0,1,0,0,0,0
3998,4402,229.0,0.0,0.869989,4,0.0,2,0.773364,0,2.0,25,0,0,0,0,0,1,0,0,0,0,0,0
3999,4403,131.0,1.0,0.59874,2,0.0,2,0.448862,1,3.0,29,0,0,0,0,0,0,0,0,0,0,1,0
4000,4405,212.0,0.0,0.675543,3,0.0,2,0.657356,0,2.0,29,0,0,0,0,0,0,0,0,1,0,0,0
4001,4407,140.0,0.0,0.562177,2,0.0,1,0.391659,1,3.0,24,0,0,0,0,0,0,0,0,0,0,0,1
4002,4408,140.0,1.0,0.546022,3,0.0,2,0.939974,0,3.0,26,0,0,0,0,0,0,0,0,0,0,1,0
4003,4409,162.0,0.0,0.431581,6,0.0,1,0.323657,0,5.0,27,1,1,0,1,0,0,0,0,0,0,0,0
4004,4410,242.0,0.0,0.882833,5,0.0,3,0.770209,0,3.0,37,0,1,0,0,0,0,0,0,0,0,1,0
4005,4411,255.0,0.0,0.542569,5,0.0,2,0.815818,0,4.0,54,0,1,0,0,0,0,1,0,0,0,0,0
4006,4412,278.0,0.0,0.481724,4,0.0,2,0.838419,0,3.0,52,1,1,0,0,0,0,1,0,0,0,0,0
4007,4413,270.0,0.0,0.852224,4,0.0,2,0.915398,1,5.0,43,0,1,0,0,0,0,0,1,0,0,0,0
4008,4414,143.0,0.0,0.49447,3,0.0,1,0.57861,0,2.0,22,1,0,0,1,0,0,0,0,0,0,0,0
4009,4415,147.0,0.0,0.505747,2,0.0,1,0.390093,1,3.0,24,0,0,0,0,0,0,0,1,0,0,0,0
4010,4416,171.0,0.0,0.849656,5,0.0,2,0.990994,0,2.0,52,0,1,1,0,0,0,0,0,0,0,0,0
4011,4417,163.0,0.0,0.700579,4,1.0,2,0.55024,0,8.0,26,0,0,0,0,0,0,0,0,0,0,0,0
4012,4418,209.0,0.0,0.84771,3,0.0,3,0.646549,0,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
4013,4419,163.0,0.0,0.545924,2,0.0,1,0.491347,0,2.0,23,0,0,0,0,0,0,0,1,0,0,0,0
4014,4420,175.0,0.0,0.811457,3,0.0,2,0.827576,0,3.0,26,1,0,0,1,0,0,0,0,0,0,0,0
4015,4421,223.0,0.0,0.710952,4,0.0,3,0.777851,0,3.0,28,1,1,0,0,0,0,0,0,0,0,0,1
4016,4422,222.0,0.0,0.879874,5,0.0,1,1.0,0,3.0,40,0,1,0,1,0,0,0,0,0,0,0,0
4017,4424,183.0,0.0,0.956865,3,0.0,1,0.949069,0,2.0,27,0,0,0,1,0,0,0,0,0,0,0,0
4018,4425,164.0,0.0,0.518542,3,0.0,2,0.641647,0,7.0,27,0,0,0,0,0,0,0,0,0,0,0,1
4019,4426,177.0,0.0,0.658992,2,0.0,1,0.298505,0,5.0,25,0,0,1,0,0,0,0,0,0,0,0,0
4020,4427,214.0,0.0,0.679513,4,0.0,2,0.482388,0,3.0,33,1,1,0,1,0,0,0,0,0,0,0,0
4021,4428,209.0,0.0,0.683482,5,0.0,2,0.43357,0,4.0,32,0,1,0,0,0,0,0,1,0,0,0,0
4022,4429,141.0,0.0,0.548345,3,0.0,1,0.648434,0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,1
4023,4431,241.0,0.0,0.913923,4,0.0,1,0.887271,1,5.0,24,0,0,0,0,1,0,0,0,0,0,0,0
4024,4432,194.0,0.0,0.887338,3,0.0,2,0.800824,0,2.0,22,0,0,0,1,0,0,0,0,0,0,0,0
4025,4433,160.0,0.0,0.991863,3,0.0,2,0.833705,0,2.0,22,0,0,0,0,0,0,0,0,1,0,0,0
4026,4434,276.0,0.0,0.721118,4,0.0,2,0.372154,1,2.0,35,0,1,0,0,0,0,0,0,0,0,0,1
4027,4435,238.0,0.0,0.547893,4,0.0,2,0.272459,1,2.0,27,0,0,0,0,1,0,0,0,0,0,0,0
4028,4436,290.0,0.0,0.906219,6,0.0,1,0.0828927,1,4.0,42,1,1,0,0,0,0,0,0,0,0,0,0
4029,4437,274.0,0.0,0.918926,4,0.0,1,0.904039,1,5.0,43,1,1,0,0,0,1,0,0,0,0,0,0
4030,4438,234.0,1.0,0.932244,5,0.0,2,0.754756,0,6.0,52,1,1,0,0,0,0,0,0,0,0,0,1
4031,4439,148.0,0.0,0.757315,3,0.0,2,0.594832,0,4.0,23,0,0,0,0,1,0,0,0,0,0,0,0
4032,4440,261.0,0.0,0.530498,4,0.0,3,0.576039,0,2.0,39,0,1,0,0,0,1,0,0,0,0,0,0
4033,4441,175.0,0.0,0.589812,4,0.0,2,0.881247,0,2.0,49,0,1,0,1,0,0,0,0,0,0,0,0
4034,4442,281.0,0.0,0.473875,4,0.0,1,0.745683,0,3.0,31,0,1,0,0,0,1,0,0,0,0,0,0
4035,4443,138.0,1.0,0.606622,3,0.0,1,0.600645,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,1
4036,4444,195.0,0.0,0.684624,5,0.0,1,0.741593,0,3.0,48,0,1,1,0,0,0,0,0,0,0,0,0
4037,4445,233.0,1.0,0.858743,5,0.0,2,0.784063,0,4.0,51,0,1,0,0,0,0,0,0,0,0,0,1
4038,4446,174.0,0.0,0.991585,3,0.0,1,0.789831,0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
4039,4447,207.0,0.0,0.478389,4,0.0,1,0.690392,0,3.0,24,0,0,0,0,0,0,0,0,0,0,0,0
4040,4448,207.0,0.0,0.698855,4,0.0,2,0.5605,0,2.0,54,0,1,0,1,0,0,0,0,0,0,0,0
4041,4449,215.0,0.0,0.906075,6,0.0,1,0.434794,0,5.0,49,1,1,0,0,0,0,0,0,0,0,0,1
4042,4450,218.0,0.0,0.562483,4,0.0,2,0.285759,0,5.0,43,1,1,0,0,0,0,0,1,0,0,0,0
4043,4451,234.0,1.0,0.861565,4,0.0,2,0.6272,0,2.0,24,0,0,0,0,0,1,0,0,0,0,0,0
4044,4452,130.0,0.0,0.896659,2,0.0,2,0.564823,0,4.0,22,0,0,0,0,0,0,0,0,0,0,0,1
4045,4453,253.0,1.0,0.951467,4,0.0,1,0.128262,0,5.0,22,0,0,0,0,0,0,0,0,1,0,0,0
4046,4454,129.0,0.0,0.422229,2,0.0,1,0.462792,1,3.0,27,0,0,0,0,0,0,0,1,0,0,0,0
4047,4455,181.0,0.0,0.586449,4,0.0,1,0.821384,0,2.0,42,1,1,0,0,0,0,0,0,0,0,1,0
4048,4456,272.0,0.0,0.645629,4,0.0,1,0.697105,0,2.0,54,0,1,0,1,0,0,0,0,0,0,0,0
4049,4457,143.0,1.0,0.458813,6,0.0,1,0.214019,0,5.0,49,0,1,0,0,0,0,0,0,0,0,0,1
4050,4458,174.0,0.0,0.743288,4,0.0,2,0.466656,0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,1
4051,4459,266.0,0.0,0.553343,4,0.0,1,0.768579,0,3.0,50,0,1,0,0,0,0,0,0,0,0,0,1
